timestep,action,price,current_amt,qty,order_qty,is_order,reward,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
137,-0.22413972,2600000.0,94577480.0,27.0,7.0,True,0.7264441180721395,-4.801110175697789,12.32479809976247,2.284223960876853,4.487081931341945,1.0,11.972066508313539,0.7614803935737982,-3.8150533485737608,-0.01,-0.31402824435584453,-0.01,-2.97,-0.01,11.88653905679402,14.46005372755932,sell
138,-0.4324207,2589000.0,94233718.0,16.0,11.0,True,0.7306192258962527,-25.63240213209318,11.916529691211402,-0.3634713041624708,25.904067100252455,1.0,12.220567695961995,0.775397419654176,-4.282115667186483,-0.01,0.27166496815927393,0.000737746280544127,2.56,0.06343467019914661,11.42714817712487,13.969762018885904,sell
139,-0.26177073,2605000.0,94472609.0,12.0,4.0,True,0.7206875295766912,-56.43173073145644,12.200248218527316,0.2535090465177231,55.93634904892029,1.0,11.644428741092637,0.7422917652556376,-3.114068575544213,-0.01,-0.49538168253615184,-0.01,-4.680000000000001,-0.01,11.842885541180921,14.428364011889709,sell
140,-0.41662636,2566000.0,93987756.0,8.0,4.0,True,0.718076017971452,-67.57155293551807,11.624413301662708,-0.5132207156467966,67.46090022454155,1.0,11.500897862232778,0.7335867265715068,-2.6762041055668657,-0.01,-0.11065271097652338,-0.01,-1.04,-0.01,11.165460775284505,13.684139704239701,sell
141,0.5425338,2553000.0,93878319.0,23.0,15.0,True,0.7064302367027039,-78.45676834757072,11.494440617577197,-0.11643750703017104,77.91777275690616,1.0,10.893490498812351,0.6947674556756795,-2.2997116478781674,-0.01,-0.5389955906645495,-0.01,-5.0600000000000005,-0.01,11.047601939197586,13.564487768470222,buy
142,0.6402589,2531000.0,93369444.0,31.0,8.0,True,0.7261989306474272,-37.28051308630697,10.890076009501188,-0.5420580656115072,38.24335484854345,1.0,11.957771971496436,0.7606631021580906,-2.5323890302924728,-0.01,0.9628417622364764,0.009227802670781493,8.99,0.5543409138145027,10.345593574735757,12.777271135463453,buy
143,0.03417866,2560000.0,94268444.0,31.0,0.0,True,0.7369912456191648,-14.406687481184957,11.957771971496436,0.9628417622364764,14.998614086019975,1.0,12.62047980997625,0.7966374853972161,-2.674690136356489,-0.01,0.5919266048350178,0.0034976400119924866,5.58,0.2675527834465442,11.644853945024934,14.390386682885074,buy
144,-0.5704036,2578000.0,94754481.0,14.0,17.0,True,0.7264034338958347,-16.341039849984156,12.535013064133016,0.5155882280182752,15.83868893741887,1.0,11.969692399049881,0.7613447796527827,-1.804905096477846,-0.01,-0.5023509125652854,-0.01,-4.760000000000001,-0.01,12.359327892432297,15.235309332590793,sell
145,-0.64592123,2544000.0,94240885.0,5.0,9.0,True,0.7229603332127164,-63.69775905373805,11.925041567695963,-0.5420281917854629,63.23617595209379,1.0,11.408414489311165,0.7278819260841152,1.5246935590786066,0.02297877693740913,-0.4615831016442598,-0.01,-4.3500000000000005,-0.01,11.608576728365884,14.393584072310585,sell
146,0.027959248,2457000.0,93805885.0,5.0,0.0,True,0.7218099481892829,-86.81570106223006,11.408414489311165,-0.4615831016442598,86.96494543000081,1.0,11.574685273159146,0.7380845118913294,0.43872820696952175,0.0019229731094203562,0.14924436777074274,0.0002227140086651369,1.4000000000000001,0.019409168797571597,10.975780244322639,13.680907614916402,buy
147,-0.16961947,2485000.0,93945885.0,5.0,0.0,True,0.7342667919817217,-87.1543240597325,11.574685273159146,0.14924436777074274,86.75515809306988,1.0,11.129317102137767,0.7102152843745315,3.3475639715474275,0.10601103334681161,-0.39916596666261644,-0.01,-3.7500000000000004,-0.01,11.201869976811173,13.915841626821532,sell
148,-0.16909096,2410000.0,93570885.0,5.0,0.0,True,0.7219727007500627,-86.8647785903555,11.129317102137767,-0.39916596666261644,87.17470405488434,1.0,11.4737351543943,0.7319189674553879,1.0980643136071802,0.011985052567231369,0.30992546452884356,0.0009600767667398147,2.9000000000000004,0.08066068243348179,10.682080012353913,13.33329284842033,sell
149,-0.06559401,2468000.0,93860885.0,5.0,0.0,True,0.7260446659694818,-86.38465373069839,11.4737351543943,0.30992546452884356,86.81081634359086,1.0,11.948794536817102,0.7601488865649393,-2.004693835275921,-0.01,0.4261626128924738,0.0018144975315621537,4.0,0.14785621103378865,11.134597978184452,13.855643086617963,sell
150,-0.554059,2548000.0,94252518.0,3.0,2.0,True,0.7260575925409118,-86.41073968139125,11.938857482185274,0.41724835643729546,86.42028849790138,1.0,11.949546318289785,0.760191975136373,-2.1381102112272092,-0.01,0.009548816510132918,9.117985517725913e-07,0.09000000000000001,8.099671958861077e-05,11.778350152346787,14.616780276743185,sell
151,-0.16046338,2551000.0,94261518.0,3.0,0.0,True,0.7278801232124789,-91.78483486244899,11.949546318289785,0.009548816510132918,91.88031391043123,1.0,12.056434679334917,0.7662670773749296,-3.372903424421793,-0.01,0.09547904798223174,9.115833086281722e-05,0.9,0.008067283394428859,11.805386558279523,14.602408440943426,sell
152,0.25036213,2581000.0,94348586.0,11.0,8.0,True,0.7216879555013981,-91.87155038177934,12.052952494061758,0.0923685527746328,91.55676029048958,1.0,11.700220902612827,0.7456265183379938,-2.5216037843281374,-0.01,-0.31479009128976243,-0.01,-2.97,-0.01,11.949815516169036,14.73268986572516,buy
153,-0.66954744,2554000.0,94022230.0,4.0,7.0,True,0.7254168505996668,-69.61692674440293,11.665356294536817,-0.3459044950604771,69.83815102295918,1.0,11.912387173396674,0.758056168665556,-4.63501890889313,-0.01,0.22122427855625204,0.0004892820766935202,2.08,0.04234146516158832,11.472661391240948,14.205560072693954,sell
154,0.10852823,2606000.0,94229120.0,7.0,3.0,True,0.7246727800258571,-88.93453175913824,11.91106888361045,0.22004370668511053,88.8973882519082,1.0,11.869501187648455,0.7555759334195238,-4.454291298934729,-0.01,-0.037143507230036746,-0.01,-0.35000000000000003,-0.01,11.824220762004915,14.595121869491829,buy
155,0.91482097,2601000.0,94184518.0,33.0,26.0,True,0.6568605394736163,-81.27967235606148,11.858097387173396,-0.0473335631278314,78.4416262984281,1.0,8.683513064133017,0.5295351315787212,-4.0177391720029405,-0.01,-2.838046057633379,-0.01,-26.73,-0.01,11.76671624799224,14.532641931886646,buy
156,-0.0852195,2520000.0,91503243.0,31.0,2.0,True,0.5837473159538001,-14.4381670032011,8.673685273159144,-2.8468320026864715,11.795637710550784,1.0,5.801951306413302,0.2858243865126673,-3.4109288366994006,-0.01,-2.642529292650316,-0.01,-24.180000000000003,-0.01,7.423462772993931,8.814966354040934,sell
157,-0.39838576,2442000.0,89037127.0,19.0,12.0,True,0.5659502557745532,-18.28486341189022,5.744806413301663,-2.695113221287687,17.644681030443884,1.0,5.067846793349169,0.22650085258184394,-2.8033517755238186,-0.01,-0.6401823814463375,-0.01,-5.7,-0.01,3.6613811603901762,4.242848373402003,sell
158,-0.32757565,2412000.0,88443364.0,13.0,6.0,True,0.5645641923904622,-48.57201535714422,5.0396247030878865,-0.6668712479907399,48.54261801309927,1.0,5.008745843230404,0.2218806413015405,-2.7730072873599356,-0.01,-0.029397344044941577,-0.01,-0.26,-0.01,2.8899840222286417,3.3672268675733386,sell
159,-0.29165947,2410000.0,88405493.0,10.0,3.0,True,0.5689955547720803,-64.32632300146341,4.994647268408551,-0.042819492935614704,64.51861874489646,1.0,5.196547505938242,0.2366518492402676,-3.3454918500546027,-0.01,0.19229574343304662,0.00036970817050996363,1.7000000000000002,0.02848638902970424,2.8055555144983058,3.270071838897741,sell
160,0.74167365,2427000.0,88568945.0,29.0,19.0,True,0.6322605613907744,-71.72121420102255,5.188770783847981,0.18488896385657844,74.11144251411807,1.0,7.703022565320665,0.4475352046359147,-4.1037752879888165,-0.01,2.390228313095521,0.055530527490816994,21.17,0.9886857128237153,3.002835850452272,3.4894743333901275,buy
161,1.0772375,2500000.0,90685945.0,29.0,0,False,-0.05,-18.764980208356327,7.703022565320665,2.390228313095521,18.157388811475588,1.0,7.048628266033254,0.3915445635527848,-3.908437923591074,-0.01,-0.6075913968807405,-0.01,-5.510000000000001,-0.01,5.884693764491303,6.979611875347595,wrong
162,0.07883955,2481000.0,90134945.0,29.0,0.0,True,0.6278550111689555,-20.21365604118698,7.048628266033254,-0.6075913968807405,20.664091773965204,1.0,7.530813539192399,0.4328500372298516,-4.052370718410462,-0.01,0.4504357327782249,0.0020268666196782137,4.0600000000000005,0.1519672299415159,5.136382901823104,6.123216179024219,buy
163,0.9397035,2495000.0,90538820.0,35.0,6.0,True,0.5968600142643111,-20.658963069206955,7.528289786223278,0.4480781565906542,19.53789698948557,1.0,6.3228266033254155,0.3295333808810371,-3.963398799179057,-0.01,-1.1210660797213836,-0.01,-10.15,-0.01,5.727008165503486,6.811024545550333,buy
164,-0.56706125,2466000.0,89446887.0,16.0,19.0,True,0.5692046406132584,-6.758228128000784,6.231457244655582,-1.2060384705698617,5.792291772943509,1.0,5.205328978622328,0.2373488020441945,-2.6658695902506597,-0.01,-0.9659363550572755,-0.01,-8.64,-0.01,4.178600125849221,4.99121488501754,sell
165,-0.30859673,2412000.0,88567045.0,12.0,4.0,True,0.5847465009142464,-56.03200813461513,5.186514251781473,-0.9836474241971104,56.65526478724479,1.0,5.84209619952494,0.2891550030474881,-4.086347449848942,-0.01,0.6232566526296547,0.0038769536843462626,5.5200000000000005,0.26265840479446523,2.9435964635620167,3.534417900546593,sell
166,-0.25734472,2458000.0,89106937.0,9.0,3.0,True,0.5867896185580134,-66.5744747383183,5.827716152019002,0.6095856534447999,66.6653767519292,1.0,5.92391567695962,0.29596539519337806,-4.407032444686175,-0.01,0.09090201361090439,8.262834687522425e-05,0.81,0.00653952363398147,3.6921207206889832,4.425794477606659,sell
167,0.6394914,2467000.0,89181982.0,26.0,17.0,True,0.6228877758757141,-74.61813775508858,5.9168432304038,0.08421903223988049,75.95921582173213,1.0,7.3372707838479805,0.4162925862523802,-5.050922418298711,-0.01,1.3410780666435513,0.01782414063858284,11.96,0.7607906095638475,3.818788641603786,4.564028665883901,buy
168,0.02042954,2513000.0,90377982.0,26.0,0.0,True,0.6433496514551328,-25.978321495478763,7.3372707838479805,1.3410780666435513,26.726291283075923,1.0,8.140121140142517,0.4844988381837759,-5.410862759678592,-0.01,0.7479697875971606,0.005578967467742224,6.760000000000001,0.36680446342672135,5.435482977248489,6.5211293069739655,buy
169,-0.61090904,2539000.0,90991446.0,11.0,15.0,True,0.6486917838625497,-26.324975921679684,8.065850356294536,0.6787759434593261,26.590934987765962,1.0,8.353261282660332,0.5023059462084989,-6.181622438269901,-0.01,0.26595906608627806,0.0007070921407806852,2.4200000000000004,0.05688212107613111,6.269945551022006,7.5120431117997075,sell
170,0.11509481,2561000.0,91232719.0,13.0,2.0,True,0.620803669174366,-69.89826933841671,8.35239786223278,0.2651600898836139,68.88657089281848,1.0,7.256198337292162,0.40934556391455357,-4.103372324604081,-0.01,-1.011698445598229,-0.01,-9.23,-0.01,6.545776226066867,7.820994410952668,buy
171,0.12582327,2490000.0,90309012.0,15.0,2.0,True,0.6230717979093954,-64.44806166524533,7.255358669833729,-1.012473386877793,64.53110985538609,1.0,7.344432304038005,0.41690599303131803,-4.238751953564856,-0.01,0.08304819014075804,6.896764047947812e-05,0.7500000000000001,0.005609209308919061,5.210664188375401,6.258260162888607,buy
172,-0.7130434,2495000.0,90343044.0,5.0,10.0,True,0.6212106024107575,-58.62539167187434,7.2957767220902605,0.037683946758270366,58.60325383024926,1.0,7.272023752969122,0.4107020080358583,-4.132269628068445,-0.01,-0.022137841625084052,-0.01,-0.2,-0.01,5.290557045445424,6.335825085399024,sell
173,0.024333242,2491000.0,90323044.0,5.0,0.0,True,0.6050279995213392,-86.80031193104364,7.272023752969122,-0.022137841625084052,86.2135292269532,1.0,6.642570071258907,0.35675999840446404,-0.02111508079833868,-0.01,-0.5867827040904423,-0.01,-5.300000000000001,-0.01,5.293130165903349,6.338061671351217,buy
174,0.011611969,2385000.0,89793044.0,5.0,0.0,True,0.6067035166541401,-86.73649661320094,6.642570071258907,-0.5867827040904423,86.7977485738762,1.0,6.707890736342042,0.3623450555138005,-0.44774432626976424,-0.01,0.061251960675261216,3.751732307322175e-05,0.55,0.0030204292974532754,4.561314941036751,5.4877210014937585,buy
175,-0.074275516,2396000.0,89848044.0,5.0,0.0,True,0.6054423128673169,-86.79741829445051,6.707890736342042,0.061251960675261216,86.6582945089622,1.0,6.559434679334916,0.34966120780915055,0.5218675952562037,0.0027197526228586177,-0.13912378548830734,-0.01,-1.25,-0.01,4.59588353350713,5.513589234072796,sell
176,0.13519727,2371000.0,89721698.0,9.0,4.0,True,0.6033880692672492,-87.25626124927105,6.557836104513064,-0.14062187041044544,86.44374876204638,1.0,5.692040380047506,0.2767448661760984,3.277013546416021,0.10182304707209822,-0.8125124872246622,-0.01,-7.290000000000001,-0.01,4.494971672420049,5.399494366860989,buy
177,0.39373234,2290000.0,88989122.0,20.0,11.0,True,0.6067362252897857,-76.92865777016391,5.687793349168646,-0.816498145186686,77.15340434087398,1.0,5.925323040380047,0.29608279151857353,3.0630690153353246,0.08955693917106844,0.2247465707100695,0.0005049826637729682,2.0,0.03921056084767682,3.5046358642794724,4.23137247513653,buy
178,-0.11432687,2300000.0,89181569.0,18.0,2.0,True,0.5933052401149983,-49.76914144629947,5.916352731591449,0.21625901646720372,48.457211175146696,1.0,4.52680403800475,0.18528714093395016,4.571526757146073,0.1885954891740662,-1.311930271152776,-0.01,-11.700000000000001,-0.01,3.7536948481739,4.519979827430734,sell
179,-0.1433403,2235000.0,88004230.0,16.0,2.0,True,0.5980578311284771,-53.86042154068853,4.518087885985748,-1.3201595500074685,54.78764969778961,1.0,5.487209026128266,0.25999225673292004,3.251073069062076,0.10030077054300546,0.9272281571010849,0.008560667563782709,8.16,0.48616650207347023,2.074842900000919,2.5063943425556237,sell
180,0.441439,2286000.0,88817309.0,25.0,9.0,True,0.6534380767188905,-56.783895501386695,5.4837399049881235,0.9239089984651875,59.345333159895354,1.0,8.185640142517816,0.48831549519623973,1.8797367435911614,0.03471714080009314,2.5614376585086585,0.06350362582717217,22.750000000000004,0.9943473171171183,3.1538684579222105,3.810980815952293,buy
181,0.033823866,2377000.0,91092309.0,25.0,0.0,True,0.6985100073334879,-31.03821688630535,8.185640142517816,2.5614376585086585,33.041679110542084,1.0,10.353098574821852,0.6576311112025626,0.7824366785785593,0.006103369863595276,2.0034622242367353,0.039343725527666074,18.25,0.9642292586336273,6.234305842726781,7.693350217734603,buy
182,-0.6642523,2450000.0,92852941.0,9.0,16.0,True,0.6945327905796158,-33.611299720155294,10.276652019002375,1.932799837141026,33.31082458496275,1.0,9.94529809976247,0.6280848503004148,1.7610404969002165,0.030536677447457028,-0.30047513519254065,-0.01,-2.79,-0.01,8.579075736693799,10.693489553940179,sell
183,-0.3768052,2419000.0,92562026.0,6.0,3.0,True,0.7043954418819814,-77.02819127721544,9.931147268408552,-0.31330725431734036,76.71056642315271,1.0,9.581978622327792,0.6007402786633553,3.5891342573904046,0.120866791414874,-0.3176248540627233,-0.01,-2.9400000000000004,-0.01,8.162867518292167,10.203692140080458,sell
184,0.07636694,2370000.0,92267353.0,8.0,2.0,True,0.705779143659619,-84.67622132644331,9.581179334916865,-0.31835193408579887,84.6241985920315,1.0,9.524172209026128,0.5963061812248535,3.7996641589366824,0.1344364464608152,-0.05202273441181303,-0.01,-0.48000000000000004,-0.01,7.769278728665472,9.739382093631237,buy
185,-0.1993332,2364000.0,92215472.0,7.0,1.0,True,0.714022693259993,-79.72847449086352,9.51956294536817,-0.05622898925040149,79.53111064719096,1.0,9.303410926365796,0.5791734597655755,4.741693573950769,0.20135327665160185,-0.19736384367256724,-0.01,-1.82,-0.01,7.725962509512308,9.686480245357627,sell
186,0.8303068,2338000.0,92024841.0,33.0,26.0,True,0.732094459911828,-82.07784481111803,9.293160332541568,-0.2067234444128855,82.90262211228175,1.0,10.194585510688835,0.6462963054345063,4.604245618023361,0.19102784140738094,0.8247773011637152,0.006779490821077538,7.590000000000001,0.4379030864971801,7.481568415460401,9.397048300629189,buy
187,-0.36776492,2361000.0,92737319.0,21.0,12.0,True,0.7320545152833343,-15.047937980137341,10.139333729216151,0.7742235599190006,15.229094823802404,1.0,10.33885866983373,0.6566208284427014,4.390737024037666,0.1753413337526193,0.18115684366506216,0.00032812417555083684,1.6800000000000002,0.02782942379945863,8.476653841240793,10.63814241816251,sell
188,0.45277125,2369000.0,92902628.0,29.0,8.0,True,0.7319401483102631,-46.354929669683465,10.335662707838479,0.1782550992227843,46.354929669683465,1.0,10.335662707838479,0.6563938657334691,4.3875410620424145,0.17510994295111237,0.0,0,0.0,0,8.759354385165922,10.96439434217565,buy
189,0.15970854,2369000.0,92902292.0,30.0,1.0,True,0.7215369154961285,-26.549978758404986,10.335263657957244,-0.00036166899390617887,26.033306898468528,1.0,9.76519239904988,0.6146448205322882,4.532634259514996,0.18571734668221052,-0.5166718599364588,-0.01,-4.800000000000001,-0.01,8.820208144389479,11.035212336827687,buy
190,-0.9922717,2353000.0,92310249.0,1.0,29.0,True,0.7516633159494777,-25.696128142888014,9.632124703087886,-0.6372749124424185,25.639796369803967,1.0,9.57036698337292,0.5998513764317073,6.6633902391868745,0.3585395150998272,-0.05633177308404834,-0.01,-0.52,-0.01,8.005286544458759,10.059931059262246,sell
191,0.6473486,2301000.0,92250081.0,26.0,25.0,True,0.730497892385757,-97.55173447750097,9.560666270783848,-0.06518019467155808,96.39617993657868,1.0,8.29463301662708,0.4974244835287407,7.2212877572353085,0.40635273663567406,-1.1555545409223,-0.01,-10.66,-0.01,7.936845873224184,9.976797118986264,buy
192,0.62362146,2260000.0,91181514.0,34.0,8.0,True,0.8027839362602934,-33.738811568089574,8.291584323040379,-1.158337194305553,37.13204322686637,1.0,11.96616864608076,0.7611434032345492,6.823055944828524,0.37220457644964355,3.3932316587768,0.10875882658223368,30.94,0.9999304062643707,6.44831230230431,8.133521322981926,buy
193,-0.5703805,2351000.0,94202167.0,15.0,19.0,True,0.7867954893970817,-9.352239972676918,11.879058194774347,3.3127910115640327,10.62609601889717,1.0,13.304236342042755,0.8296716180148394,4.5833061094846155,0.18947001996314938,1.273856046220253,0.016096142272551406,12.000000000000002,0.7630722413178783,10.241780790645977,13.35440844535253,sell
194,-0.024887897,2431000.0,95402167.0,15.0,0.0,True,0.782513958771734,-60.82892657872721,13.304236342042755,1.273856046220253,61.28489106431379,1.0,13.820863420427553,0.8519436977366212,3.802974332771024,0.1346542472537381,0.45596448558658,0.002076876422522189,4.3500000000000005,0.17239972431749817,11.852591075368508,15.488139583977775,sell
