episode,timestep,reward
77587,2250000,-0.4168
77656,2252000,-0.1391
77725,2254000,-0.7029
77794,2256000,-0.3218
77863,2258000,-0.3062
77932,2260000,-0.0926
78001,2262000,-0.2949
78070,2264000,0.1386
78139,2266000,0.0678
78208,2268000,-0.5336
78277,2270000,0.0484
78346,2272000,-0.2658
78415,2274000,-0.2752
78484,2276000,-0.3026
78553,2278000,-0.2592
78622,2280000,-0.2715
78691,2282000,-0.3722
78760,2284000,0.1127
78829,2286000,-0.2554
78898,2288000,-0.4785
78967,2290000,-0.4495
79036,2292000,-0.3045
79105,2294000,-0.6785
79174,2296000,-0.0161
79243,2298000,-0.0777
79312,2300000,-0.6666
79380,2302000,0.1444
79449,2304000,-0.157
79518,2306000,-0.4127
79587,2308000,-0.1296
79656,2310000,-0.1062
79725,2312000,-0.5658
79794,2314000,-0.1713
79863,2316000,-0.308
79932,2318000,-0.3132
80001,2320000,0.1142
80070,2322000,-0.4178
80139,2324000,-0.0681
80208,2326000,0.1096
80277,2328000,-0.4047
80346,2330000,-0.2732
80415,2332000,0.1541
80484,2334000,-0.6638
80553,2336000,-0.0434
80622,2338000,0.4789
80691,2340000,-0.0699
80760,2342000,-0.9207
80829,2344000,-0.092
80898,2346000,0.3179
80967,2348000,-0.0784
81036,2350000,-0.2327
81105,2352000,0.0651
81174,2354000,0.0571
81243,2356000,-0.6278
81312,2358000,-0.1569
81380,2360000,-0.4238
81449,2362000,-0.6951
81518,2364000,-0.5268
81587,2366000,-0.3713
81656,2368000,0.0671
81725,2370000,-0.134
81794,2372000,-0.1104
81863,2374000,-0.7559
81932,2376000,-0.2085
82001,2378000,-0.2197
82070,2380000,-0.365
82139,2382000,-0.3777
82208,2384000,-0.1397
82277,2386000,-1.2433
82346,2388000,-0.4404
82415,2390000,-0.5981
82484,2392000,-0.4285
82553,2394000,-0.4252
82622,2396000,-0.6144
82691,2398000,0.1383
82760,2400000,-0.3582
82829,2402000,-0.3938
82898,2404000,-0.3412
82967,2406000,0.0581
83036,2408000,-0.3914
83105,2410000,-1.0716
83174,2412000,-0.4268
83243,2414000,0.0489
83312,2416000,-0.732
83380,2418000,-0.5489
83449,2420000,-0.3053
83518,2422000,-0.3143
83587,2424000,-0.4445
83656,2426000,0.2214
83725,2428000,-0.4902
83794,2430000,-0.5556
83863,2432000,-0.4645
83932,2434000,-0.301
84001,2436000,-0.8317
84070,2438000,-0.1439
84139,2440000,-0.1842
84208,2442000,-0.1759
84277,2444000,-0.365
84346,2446000,-0.3389
84415,2448000,-0.4998
84484,2450000,-0.1749
84553,2452000,-0.3568
84622,2454000,0.0623
84691,2456000,0.0762
84760,2458000,-0.4115
84829,2460000,-0.4884
84898,2462000,-0.1577
84967,2464000,-0.2261
85036,2466000,-0.1084
85105,2468000,-0.3647
85174,2470000,-0.9464
85243,2472000,-0.0931
85312,2474000,-0.361
85381,2476000,-0.0731
85450,2478000,-0.3648
85518,2480000,-0.258
85587,2482000,0.1339
85656,2484000,-0.515
85725,2486000,-0.516
85794,2488000,-0.4563
85863,2490000,-0.3539
85932,2492000,-0.4039
86001,2494000,-0.6404
86070,2496000,-0.1202
86139,2498000,-0.374
86208,2500000,-0.336
86277,2502000,-0.086
86346,2504000,-0.1021
86415,2506000,-0.3744
86484,2508000,-0.2324
86553,2510000,-0.5071
86622,2512000,-0.2011
86691,2514000,-0.5787
86760,2516000,-0.3622
86829,2518000,-0.4047
86898,2520000,-0.1992
86967,2522000,-0.3709
87036,2524000,-0.6057
87105,2526000,-0.536
87174,2528000,-0.3241
87243,2530000,-0.0523
87312,2532000,-0.5842
87381,2534000,0.1734
87450,2536000,0.1829
87518,2538000,-0.5565
87587,2540000,-0.473
87656,2542000,-0.0265
87725,2544000,-0.401
87794,2546000,-0.157
87863,2548000,-0.4301
87932,2550000,-0.0863
88001,2552000,-0.1109
88070,2554000,-0.3926
88139,2556000,0.1345
88208,2558000,-0.6461
88277,2560000,-0.2252
88346,2562000,-0.2603
88415,2564000,-0.0508
88484,2566000,-0.0019
88553,2568000,0.1394
88622,2570000,-0.062
88691,2572000,-0.0126
88760,2574000,-0.4318
88829,2576000,-0.3614
88898,2578000,-0.4736
88967,2580000,-0.2852
89036,2582000,-0.9386
89105,2584000,-0.2402
89174,2586000,-0.2361
89243,2588000,-0.6067
89312,2590000,0.2053
89381,2592000,-0.3535
89450,2594000,0.0403
89518,2596000,-0.3508
89587,2598000,-0.1183
89656,2600000,-0.3079
89725,2602000,-0.0007
89794,2604000,-0.0986
89863,2606000,-0.1118
89932,2608000,-0.3548
90001,2610000,0.0213
90070,2612000,-0.0336
90139,2614000,-0.231
90208,2616000,-0.3852
90277,2618000,-0.3183
90346,2620000,-0.8146
90415,2622000,0.2328
90484,2624000,-0.7958
90553,2626000,0.177
90622,2628000,-0.1736
90691,2630000,-0.4115
90760,2632000,-0.3727
90829,2634000,-0.0808
90898,2636000,-0.9865
90967,2638000,0.1462
91036,2640000,-0.439
91105,2642000,-0.2737
91174,2644000,-0.4822
91243,2646000,0.0379
91312,2648000,-0.5908
91381,2650000,-0.6008
91450,2652000,-0.6121
91519,2654000,-0.45
91588,2656000,0.1962
91657,2658000,-0.8539
91726,2660000,-0.6624
91795,2662000,-0.2591
91864,2664000,-0.3728
91933,2666000,-0.1855
92002,2668000,-0.4252
92071,2670000,-0.3927
92140,2672000,-0.763
92209,2674000,0.0551
92278,2676000,-0.4984
92347,2678000,-0.1744
92416,2680000,-0.5631
92485,2682000,-0.1547
92554,2684000,-0.4194
92623,2686000,-0.5904
92692,2688000,-0.1291
92761,2690000,0.1738
92830,2692000,-0.2108
92899,2694000,-0.2047
92967,2696000,-0.6292
93036,2698000,0.1133
93105,2700000,0.0343
93174,2702000,-0.6483
93243,2704000,-0.1841
93312,2706000,0.011
93381,2708000,0.0282
93450,2710000,-0.1774
93519,2712000,0.0948
93588,2714000,-0.1341
93657,2716000,-0.2782
93726,2718000,-0.3933
93795,2720000,0.1432
93864,2722000,-0.1158
93933,2724000,-0.15
94002,2726000,-0.0709
94071,2728000,-0.0497
94140,2730000,-0.4508
94209,2732000,-0.3037
94278,2734000,0.4694
94347,2736000,-0.2977
94416,2738000,-0.0498
94485,2740000,-0.3193
94554,2742000,-0.2081
94623,2744000,-0.229
94692,2746000,-0.2352
94761,2748000,-0.1795
94830,2750000,-0.1153
94899,2752000,-0.3935
94968,2754000,-0.2707
95037,2756000,-0.0284
95106,2758000,-0.2119
95175,2760000,-0.1553
95244,2762000,-0.639
95313,2764000,-0.428
95382,2766000,-0.1603
95451,2768000,0.2766
95520,2770000,-0.2562
95589,2772000,-0.0583
95658,2774000,-0.1159
95727,2776000,-1.3148
95795,2778000,-0.1209
95864,2780000,-0.0688
95933,2782000,-0.649
96002,2784000,-0.1653
96071,2786000,-0.2917
96140,2788000,-0.8047
96209,2790000,0.1937
96278,2792000,-0.8343
96347,2794000,0.1202
96416,2796000,0.0697
96485,2798000,-0.1684
96554,2800000,-0.4128
96623,2802000,-0.1044
96692,2804000,-0.1414
96761,2806000,-0.3191
96830,2808000,0.013
96899,2810000,-0.3884
96968,2812000,-0.4452
97037,2814000,-0.2429
97106,2816000,-0.4629
97175,2818000,-0.4404
97244,2820000,0.0826
97313,2822000,-0.1837
97382,2824000,-0.1126
97451,2826000,-0.2049
97520,2828000,-0.513
97589,2830000,-0.7505
97658,2832000,-0.5681
97727,2834000,-0.0519
97795,2836000,-0.3745
97864,2838000,-0.33
97933,2840000,-0.2114
98002,2842000,-0.5433
98071,2844000,-0.1844
98140,2846000,0.1995
98209,2848000,-0.4129
98278,2850000,-0.5796
98347,2852000,-0.3209
98416,2854000,-0.4721
98485,2856000,-0.5083
98554,2858000,-0.085
98623,2860000,-0.5225
98692,2862000,-0.4624
98761,2864000,-0.1162
98830,2866000,-0.429
98899,2868000,-0.1744
98968,2870000,-0.3858
99037,2872000,-0.1585
99106,2874000,-0.4381
99175,2876000,-0.2943
99244,2878000,-0.181
99313,2880000,-0.1886
99382,2882000,-0.2248
99451,2884000,-0.2881
99520,2886000,-0.2724
99589,2888000,-0.3047
99658,2890000,-0.6252
99727,2892000,-0.1264
99795,2894000,-0.3576
99864,2896000,0.214
99933,2898000,0.1139
100002,2900000,-0.3628
100071,2902000,-0.1377
100140,2904000,-0.6191
100209,2906000,-0.1538
100278,2908000,-0.3866
100347,2910000,-0.221
100416,2912000,-0.2068
100485,2914000,-0.226
100554,2916000,-0.2756
100623,2918000,-0.0279
100692,2920000,-0.4216
100761,2922000,-0.4926
100830,2924000,-0.1393
100899,2926000,-0.2368
100968,2928000,-0.2551
101037,2930000,-0.3591
101106,2932000,-0.4302
101175,2934000,-0.5933
101244,2936000,-0.2133
101313,2938000,-0.2249
101382,2940000,-0.3199
101451,2942000,-0.2941
101520,2944000,-0.411
101589,2946000,-0.7986
101658,2948000,-0.5505
101727,2950000,-0.1944
101795,2952000,-0.3842
101864,2954000,-0.5346
101933,2956000,-0.3544
102002,2958000,0.0596
102071,2960000,-0.5304
102140,2962000,-0.5397
102209,2964000,-0.3469
102278,2966000,0.0169
102347,2968000,-0.0123
102416,2970000,-0.2139
102485,2972000,0.312
102554,2974000,-0.0589
102623,2976000,-0.657
102692,2978000,-0.3492
102761,2980000,-0.3214
102830,2982000,0.1195
102899,2984000,-0.7842
102968,2986000,0.0464
103037,2988000,-0.0763
103106,2990000,-0.257
103175,2992000,-0.2691
103244,2994000,-0.3465
103313,2996000,-0.4758
103382,2998000,-0.212
103451,3000000,-0.225
103520,3002000,-0.1051
103589,3004000,-0.3354
103658,3006000,-0.4195
103727,3008000,-0.2758
103795,3010000,-0.291
103864,3012000,-0.2257
103933,3014000,-0.2241
104002,3016000,-0.5998
104071,3018000,-0.4174
104140,3020000,0.066
104209,3022000,-0.8485
104278,3024000,-0.1146
104347,3026000,0.1027
104416,3028000,0.1971
104485,3030000,0.1187
104554,3032000,-0.1176
104623,3034000,-0.3839
104692,3036000,-0.6011
104761,3038000,0.1202
104830,3040000,-0.317
104899,3042000,-0.317
104968,3044000,-0.5572
105037,3046000,0.4078
105106,3048000,-0.4447
105175,3050000,-0.6957
105244,3052000,-0.1192
105313,3054000,-0.5966
105382,3056000,0.05
105451,3058000,0.1435
105520,3060000,-0.2842
105589,3062000,-0.5999
105658,3064000,-0.6615
105727,3066000,-0.2733
105795,3068000,-0.4448
105864,3070000,-0.5687
105933,3072000,-0.2824
106002,3074000,-0.3279
106071,3076000,0.3173
106140,3078000,0.314
106209,3080000,-0.0178
106278,3082000,-0.4352
106347,3084000,-0.3868
106416,3086000,-0.1024
106485,3088000,-0.3039
106554,3090000,-0.0948
106623,3092000,-0.024
106692,3094000,-0.132
106761,3096000,-0.1367
106830,3098000,-0.6728
106899,3100000,-0.4557
106968,3102000,0.0308
107037,3104000,-0.6814
107106,3106000,-0.302
107175,3108000,-0.1608
107244,3110000,-0.2979
107313,3112000,-0.3662
107382,3114000,-0.6461
107451,3116000,-0.1865
107520,3118000,-0.3226
107589,3120000,0.066
107658,3122000,-0.6021
107727,3124000,-0.1185
107796,3126000,-0.0933
107865,3128000,-0.3096
107934,3130000,-0.351
108003,3132000,-0.3748
108072,3134000,-0.1985
108141,3136000,-0.6931
108210,3138000,-0.3208
108279,3140000,-0.4376
108348,3142000,-0.2289
108417,3144000,-0.5183
108486,3146000,-0.1425
108555,3148000,-0.8475
108624,3150000,-0.3791
108693,3152000,-0.1835
108761,3154000,-0.6196
108830,3156000,-0.2172
108899,3158000,-0.4734
108968,3160000,-0.3104
109037,3162000,-0.3701
109106,3164000,0.0012
109175,3166000,0.0773
109244,3168000,-0.26
109313,3170000,-0.4909
109382,3172000,-0.4002
109451,3174000,-0.2436
109520,3176000,-0.459
109589,3178000,-0.6178
109658,3180000,0.0744
109727,3182000,-0.302
109796,3184000,-0.0464
109865,3186000,-0.6264
109934,3188000,-0.4943
110003,3190000,-0.2017
110072,3192000,-0.5131
110141,3194000,-0.1916
110210,3196000,-0.2361
110279,3198000,-0.2897
110348,3200000,-0.2916
110417,3202000,-0.2012
110486,3204000,-0.1287
110555,3206000,-0.1708
110624,3208000,-0.2967
110693,3210000,-0.0152
110761,3212000,-0.1166
110830,3214000,-0.3939
110899,3216000,-0.4954
110968,3218000,-0.2182
111037,3220000,-0.5167
111106,3222000,0.2106
111175,3224000,-0.0705
111244,3226000,-0.3928
111313,3228000,0.331
111382,3230000,0.0795
111451,3232000,-0.4105
111520,3234000,0.0554
111589,3236000,0.0034
111658,3238000,-0.7721
111727,3240000,-0.3033
111796,3242000,-0.2215
111865,3244000,-0.8977
111934,3246000,-0.073
112003,3248000,-0.1289
112072,3250000,-0.7098
112141,3252000,-0.5913
112210,3254000,-0.1471
112279,3256000,0.0484
112348,3258000,-0.1984
112417,3260000,-0.8076
112486,3262000,-0.6353
112555,3264000,-0.0189
112624,3266000,-0.0952
112693,3268000,-0.0336
112761,3270000,-0.6208
112830,3272000,0.1357
112899,3274000,-0.2255
112968,3276000,0.1655
113037,3278000,-0.1911
113106,3280000,-0.7417
113175,3282000,-0.1119
113244,3284000,-0.4656
113313,3286000,-0.4813
113382,3288000,-0.5672
113451,3290000,0.1047
113520,3292000,-0.2183
113589,3294000,-0.5614
113658,3296000,-0.4198
113727,3298000,-0.5604
113796,3300000,-0.2438
113865,3302000,-0.3396
113934,3304000,-0.1909
114003,3306000,0.0514
114072,3308000,-0.4598
114141,3310000,0.3259
114210,3312000,-0.1262
114279,3314000,-0.0696
114348,3316000,-0.2279
114417,3318000,-0.285
114486,3320000,-0.2577
114555,3322000,-0.9703
114624,3324000,-0.6789
114693,3326000,-0.1937
114761,3328000,-0.3399
114830,3330000,-0.0638
114899,3332000,-0.6778
114968,3334000,-0.2032
115037,3336000,-0.78
115106,3338000,-0.5267
115175,3340000,-0.5994
115244,3342000,-0.3223
115313,3344000,-1.2981
115382,3346000,-0.2926
115451,3348000,-1.0511
115520,3350000,-0.3086
115589,3352000,-0.6029
115658,3354000,-0.2926
115727,3356000,-0.4816
115796,3358000,-0.2501
115865,3360000,-0.487
115934,3362000,-0.4357
116003,3364000,-0.339
116072,3366000,-0.1579
116141,3368000,-0.0142
116210,3370000,0.0832
116279,3372000,-0.5243
116348,3374000,-0.5369
116417,3376000,0.0711
116486,3378000,-0.698
116555,3380000,-0.4392
116624,3382000,-0.0803
116693,3384000,-0.5802
116761,3386000,-0.1774
116830,3388000,-0.1209
116899,3390000,-0.2508
116968,3392000,-0.5969
117037,3394000,-0.186
117106,3396000,-0.5766
117175,3398000,-0.2998
117244,3400000,-0.282
117313,3402000,-0.4193
117382,3404000,-0.4402
117451,3406000,0.0222
117520,3408000,-0.132
117589,3410000,0.2903
117658,3412000,-0.1215
117727,3414000,-0.4599
117796,3416000,-0.3582
117865,3418000,-0.2799
117934,3420000,-0.0454
118003,3422000,0.1645
118072,3424000,-0.1569
118141,3426000,-0.2688
118210,3428000,-0.1569
118279,3430000,-0.0875
118348,3432000,-0.0141
118417,3434000,-0.3
118486,3436000,-0.3353
118555,3438000,-0.4646
118624,3440000,-0.5028
118693,3442000,-0.2791
118761,3444000,-0.3764
118830,3446000,-0.0049
118899,3448000,-0.0226
118968,3450000,-0.6046
119037,3452000,-0.3295
119106,3454000,-0.0339
119175,3456000,-0.6018
119244,3458000,-0.294
119313,3460000,-0.6214
119382,3462000,-0.109
119451,3464000,0.0594
119520,3466000,-0.1998
119589,3468000,-0.0996
119658,3470000,-0.1622
119727,3472000,-0.1909
119796,3474000,-0.2261
119865,3476000,-0.3415
119934,3478000,-0.0032
120003,3480000,0.1234
120072,3482000,0.1442
120141,3484000,-0.0986
120210,3486000,-0.2824
120279,3488000,-0.3222
120348,3490000,0.3324
120417,3492000,-0.7359
120486,3494000,-0.5918
120555,3496000,0.0632
120624,3498000,-0.1596
120693,3500000,-0.3454
120761,3502000,0.0445
120830,3504000,-0.2353
120899,3506000,-0.1225
120968,3508000,-0.2673
121037,3510000,-0.503
121106,3512000,-0.5239
121175,3514000,-0.0601
121244,3516000,-0.2507
121313,3518000,-0.0996
121382,3520000,-0.1867
121451,3522000,-0.0239
121520,3524000,-0.3267
121589,3526000,-0.2824
121658,3528000,-0.5727
121727,3530000,-0.7198
121796,3532000,-0.2851
121865,3534000,-0.2502
121934,3536000,-0.1387
122003,3538000,-0.232
122072,3540000,-0.2084
122141,3542000,-0.7358
122210,3544000,0.5045
122279,3546000,-0.4913
122348,3548000,0.1551
122417,3550000,0.0632
122486,3552000,-0.0123
122555,3554000,-0.112
122624,3556000,-0.3968
122693,3558000,-0.4641
122761,3560000,-0.193
122830,3562000,-0.1673
122899,3564000,0.3499
122968,3566000,-0.3075
123037,3568000,-0.4398
123106,3570000,-0.1069
123175,3572000,-0.4952
123244,3574000,-0.7032
123313,3576000,-0.8485
123382,3578000,-0.2485
123451,3580000,0.0437
123520,3582000,-0.3813
123589,3584000,-0.1689
123658,3586000,-0.4769
123727,3588000,0.2475
123796,3590000,0.0193
123865,3592000,-0.1507
123934,3594000,-0.5286
124003,3596000,0.0865
124072,3598000,-0.2096
124141,3600000,0.015
124210,3602000,-0.8116
124279,3604000,0.0659
124348,3606000,-0.4769
124417,3608000,0.0387
124486,3610000,-0.5326
124555,3612000,-0.3716
124624,3614000,-0.0981
124693,3616000,-0.2949
124761,3618000,-0.0573
124830,3620000,-0.6265
124899,3622000,-0.4048
124968,3624000,-0.196
125037,3626000,-0.3843
125106,3628000,-0.3265
125175,3630000,-0.4827
125244,3632000,-0.6255
125313,3634000,-0.7349
125382,3636000,-0.4512
125451,3638000,-0.2854
125520,3640000,-0.4038
125589,3642000,-0.1866
125658,3644000,-0.0942
125727,3646000,-0.1733
125796,3648000,0.0408
125865,3650000,0.0946
125934,3652000,-0.446
126003,3654000,0.1687
126072,3656000,-0.1844
126141,3658000,-0.3616
126210,3660000,-0.0232
126279,3662000,-0.2579
126348,3664000,-0.3189
126417,3666000,-0.1044
126486,3668000,-0.6935
126555,3670000,-0.1217
126624,3672000,0.0666
126693,3674000,-0.5067
126761,3676000,-0.0586
126830,3678000,-0.4147
126899,3680000,0.2386
126968,3682000,-0.8811
127037,3684000,-0.1423
127106,3686000,-0.3555
127175,3688000,-0.3639
127244,3690000,0.0487
127313,3692000,-0.1354
127382,3694000,-0.4257
127451,3696000,-0.0808
127520,3698000,-0.5653
127589,3700000,0.1514
127658,3702000,-0.1536
127727,3704000,-0.333
127796,3706000,-0.1444
127865,3708000,-0.0414
127934,3710000,-0.1995
128003,3712000,0.236
128072,3714000,-0.2167
128141,3716000,-0.1288
128210,3718000,-0.8123
128279,3720000,-0.0882
128348,3722000,-0.187
128417,3724000,-0.4962
128486,3726000,-0.0238
128555,3728000,-0.1409
128624,3730000,0.1818
128693,3732000,-0.2669
128761,3734000,-0.2679
128830,3736000,-0.1149
128899,3738000,-0.6973
128968,3740000,-0.5248
129037,3742000,-0.0601
129106,3744000,-0.0767
129175,3746000,-0.427
129244,3748000,-0.0898
129313,3750000,-0.2478
129382,3752000,-0.4507
129451,3754000,-0.6352
129520,3756000,-0.547
129589,3758000,-0.4526
129659,3760000,-0.2841
129728,3762000,-0.5888
129796,3764000,-0.2693
129865,3766000,0.2925
129934,3768000,-0.3916
130003,3770000,-0.4562
130072,3772000,-0.438
130141,3774000,-0.3991
130210,3776000,-0.383
130279,3778000,-0.219
130348,3780000,-0.4104
130417,3782000,-0.0735
130486,3784000,-0.2585
130555,3786000,-0.4026
130624,3788000,-0.2866
130693,3790000,-0.3379
130762,3792000,-0.1989
130831,3794000,-0.3958
130900,3796000,0.0246
130969,3798000,-0.1994
131038,3800000,-0.5028
131107,3802000,-0.5339
131176,3804000,-0.0641
131245,3806000,-0.2271
131314,3808000,-0.493
131383,3810000,-0.5666
131452,3812000,-0.7289
131521,3814000,-0.1712
131590,3816000,-0.2637
131659,3818000,-0.3334
131728,3820000,-0.0638
131796,3822000,-0.3479
131865,3824000,-0.1563
131934,3826000,-0.0535
132003,3828000,-0.0808
132072,3830000,-0.657
132141,3832000,0.1435
132210,3834000,-0.7786
132279,3836000,-0.178
132348,3838000,-0.2918
132417,3840000,-0.3355
132486,3842000,-0.4769
132555,3844000,-0.1984
132624,3846000,-0.3946
132693,3848000,0.0016
132762,3850000,0.1517
132831,3852000,-0.1194
132900,3854000,0.1033
132969,3856000,-0.5481
133038,3858000,0.0918
133107,3860000,-0.4445
133176,3862000,-0.2294
133245,3864000,-0.5421
133314,3866000,-0.0263
133383,3868000,-0.1893
133452,3870000,-0.4366
133521,3872000,-0.1142
133590,3874000,-0.1977
133659,3876000,0.2607
133728,3878000,-0.4198
133796,3880000,-0.4689
133865,3882000,-0.229
133934,3884000,-0.451
134003,3886000,-0.9208
134072,3888000,-0.1385
134141,3890000,-0.2744
134210,3892000,-0.2585
134279,3894000,-0.4681
134348,3896000,-0.2095
134417,3898000,-0.5473
134486,3900000,-0.1132
134555,3902000,-0.3624
134624,3904000,-0.3741
134693,3906000,-0.3457
134762,3908000,-0.0911
134831,3910000,0.0305
134900,3912000,-0.4902
134969,3914000,0.1338
135038,3916000,0.1445
135107,3918000,0.0217
135176,3920000,-0.8351
135245,3922000,-0.1021
135314,3924000,-0.2501
135383,3926000,-0.0675
135452,3928000,-0.6827
135521,3930000,0.0345
135590,3932000,-0.3836
135659,3934000,-0.1559
135728,3936000,-0.0309
135796,3938000,-0.2705
135865,3940000,-0.3996
135934,3942000,-0.515
136003,3944000,-0.1939
136072,3946000,-0.3764
136141,3948000,-0.389
136210,3950000,-0.6215
136279,3952000,-0.556
136348,3954000,-0.1796
136417,3956000,-0.0796
136486,3958000,-0.4078
