episode,timestep,reward
27587,800000,-3.8557
27655,802000,-2.7404
27724,804000,-2.9531
27793,806000,-3.0839
27862,808000,-2.5877
27931,810000,-2.8557
28000,812000,-2.8384
28069,814000,-3.2572
28138,816000,-2.0871
28207,818000,-3.1848
28276,820000,-2.9959
28345,822000,-2.4455
28414,824000,-2.489
28483,826000,-3.1652
28552,828000,-3.0008
28621,830000,-2.768
28690,832000,-2.6304
28759,834000,-3.2032
28828,836000,-3.4153
28897,838000,-3.1635
28966,840000,-3.1823
29035,842000,-2.7241
29104,844000,-2.6981
29173,846000,-3.1411
29242,848000,-3.2881
29311,850000,-2.8383
29380,852000,-2.3394
29449,854000,-2.6609
29518,856000,-2.4549
29587,858000,-2.5716
29655,860000,-2.6833
29724,862000,-3.0051
29793,864000,-3.0139
29862,866000,-2.7346
29931,868000,-2.268
30000,870000,-2.7849
30069,872000,-3.0223
30138,874000,-2.6632
30207,876000,-3.5926
30276,878000,-2.9188
30345,880000,-3.2445
30414,882000,-2.7222
30483,884000,-3.1615
30552,886000,-2.6782
30621,888000,-2.7126
30690,890000,-2.88
30759,892000,-2.4503
30828,894000,-2.0803
30897,896000,-2.9766
30966,898000,-2.9668
31035,900000,-2.9873
31104,902000,-2.7003
31173,904000,-3.0045
31242,906000,-2.6764
31311,908000,-2.8149
31380,910000,-2.3116
31449,912000,-3.4946
31518,914000,-2.7092
31587,916000,-2.6787
31655,918000,-2.8207
31724,920000,-2.4244
31793,922000,-2.7219
31862,924000,-3.1597
31931,926000,-2.5685
32000,928000,-3.1703
32069,930000,-2.4182
32138,932000,-2.7625
32207,934000,-2.752
32276,936000,-3.1081
32345,938000,-2.2877
32414,940000,-2.9167
32483,942000,-2.914
32552,944000,-2.8665
32621,946000,-3.2955
32690,948000,-2.8422
32759,950000,-3.2878
32828,952000,-3.0114
32897,954000,-2.9606
32966,956000,-2.8658
33035,958000,-3.2633
33104,960000,-3.5769
33173,962000,-3.1074
33242,964000,-2.9324
33311,966000,-3.1807
33380,968000,-2.7026
33449,970000,-2.7662
33518,972000,-2.9223
33587,974000,-2.9392
33655,976000,-2.0544
33724,978000,-2.5539
33793,980000,-2.9146
33862,982000,-2.9545
33931,984000,-2.2415
34000,986000,-3.0455
34069,988000,-2.2825
34138,990000,-2.9681
34207,992000,-3.1127
34276,994000,-3.0792
34345,996000,-2.7115
34414,998000,-3.3822
34483,1000000,-2.4957
34552,1002000,-1.8454
34621,1004000,-2.0668
34690,1006000,-2.221
34759,1008000,-2.3985
34828,1010000,-1.8676
34897,1012000,-1.8921
34966,1014000,-1.6664
35035,1016000,-1.6706
35104,1018000,-2.049
35173,1020000,-1.6764
35242,1022000,-2.0068
35311,1024000,-1.9859
35380,1026000,-2.046
35449,1028000,-2.3648
35518,1030000,-1.7364
35587,1032000,-2.2323
35655,1034000,-1.9871
35724,1036000,-1.7808
35793,1038000,-2.3788
35862,1040000,-2.01
35931,1042000,-2.166
36000,1044000,-1.9991
36069,1046000,-1.8922
36138,1048000,-1.4341
36207,1050000,-1.8431
36276,1052000,-1.9695
36345,1054000,-1.7986
36414,1056000,-2.4588
36483,1058000,-2.0314
36552,1060000,-2.147
36621,1062000,-2.0784
36690,1064000,-2.3517
36759,1066000,-1.7803
36828,1068000,-1.9714
36897,1070000,-2.0619
36966,1072000,-1.6816
37035,1074000,-1.8655
37104,1076000,-1.8576
37173,1078000,-1.9903
37242,1080000,-1.8103
37311,1082000,-1.7365
37380,1084000,-2.0926
37449,1086000,-2.24
37518,1088000,-1.7049
37587,1090000,-1.68
37655,1092000,-2.0304
37724,1094000,-1.9354
37793,1096000,-2.5183
37862,1098000,-1.9718
37931,1100000,-1.9931
38000,1102000,-1.8267
38069,1104000,-2.1531
38138,1106000,-1.6359
38207,1108000,-2.192
38276,1110000,-2.3917
38345,1112000,-2.2107
38414,1114000,-1.6515
38483,1116000,-2.1979
38552,1118000,-1.5296
38621,1120000,-2.1421
38690,1122000,-2.0819
38759,1124000,-1.4928
38828,1126000,-2.0847
38897,1128000,-2.0591
38966,1130000,-2.0689
39035,1132000,-1.7412
39104,1134000,-1.7266
39173,1136000,-2.3057
39242,1138000,-2.0508
39311,1140000,-2.241
39380,1142000,-2.5056
39449,1144000,-2.0216
39518,1146000,-2.1516
39587,1148000,-1.8188
39655,1150000,-1.727
39724,1152000,-2.322
39793,1154000,-2.198
39862,1156000,-1.716
39931,1158000,-2.4065
40000,1160000,-1.8407
40069,1162000,-1.8143
40138,1164000,-2.1783
40207,1166000,-2.0804
40276,1168000,-2.474
40345,1170000,-1.5538
40414,1172000,-1.6612
40483,1174000,-2.1581
40552,1176000,-2.1651
40621,1178000,-2.0841
40690,1180000,-2.015
40759,1182000,-1.826
40828,1184000,-2.0578
40897,1186000,-1.9704
40966,1188000,-2.4169
41035,1190000,-1.8487
41104,1192000,-1.7473
41173,1194000,-2.7145
41242,1196000,-1.6389
41311,1198000,-2.4643
41380,1200000,-2.161
41449,1202000,-2.5353
41518,1204000,-2.0973
41587,1206000,-2.2315
41655,1208000,-1.2647
41724,1210000,-1.7585
41793,1212000,-1.7737
41862,1214000,-1.85
41931,1216000,-2.3106
42000,1218000,-1.5491
42069,1220000,-1.956
42138,1222000,-1.6111
42207,1224000,-2.4627
42276,1226000,-1.7452
42345,1228000,-1.6951
42414,1230000,-2.3247
42483,1232000,-2.2935
42552,1234000,-1.9052
42621,1236000,-2.048
42690,1238000,-1.6675
42759,1240000,-1.5073
42828,1242000,-1.8887
42897,1244000,-2.196
42966,1246000,-2.1742
43035,1248000,-2.2533
43104,1250000,-1.9475
43173,1252000,-2.4038
43242,1254000,-2.1142
43311,1256000,-1.6431
43380,1258000,-1.9806
43449,1260000,-2.273
43518,1262000,-2.5984
43587,1264000,-1.5979
43655,1266000,-1.6386
43724,1268000,-2.3469
43793,1270000,-2.1035
43862,1272000,-2.3075
43931,1274000,-2.2368
44000,1276000,-2.164
44069,1278000,-2.0522
44138,1280000,-1.513
44207,1282000,-1.1472
44276,1284000,-1.8303
44345,1286000,-2.2752
44414,1288000,-2.0633
44483,1290000,-1.798
44552,1292000,-2.4112
44621,1294000,-1.5831
44690,1296000,-2.2369
44759,1298000,-1.8831
44828,1300000,-2.2667
44897,1302000,-2.5773
44966,1304000,-1.8149
45035,1306000,-2.3275
45104,1308000,-1.9688
45173,1310000,-2.1292
45242,1312000,-2.2361
45311,1314000,-1.9052
45380,1316000,-2.1992
45449,1318000,-1.8642
45518,1320000,-1.8307
45587,1322000,-1.9342
45655,1324000,-2.2961
45724,1326000,-2.5733
45793,1328000,-2.0643
45862,1330000,-2.2787
45931,1332000,-2.1824
46000,1334000,-1.8774
46069,1336000,-1.6325
46138,1338000,-2.2657
46207,1340000,-1.9323
46276,1342000,-1.6267
46345,1344000,-2.242
46414,1346000,-1.53
46483,1348000,-1.8246
46552,1350000,-1.8161
46621,1352000,-2.0199
46690,1354000,-1.2765
46759,1356000,-2.2989
46828,1358000,-1.9735
46897,1360000,-1.841
46966,1362000,-2.5172
47035,1364000,-1.8801
47104,1366000,-1.9804
47173,1368000,-1.4914
47242,1370000,-2.3065
47311,1372000,-1.8373
47380,1374000,-2.3552
47449,1376000,-2.0731
47518,1378000,-2.332
47587,1380000,-2.1092
47655,1382000,-2.2965
47724,1384000,-1.5491
47793,1386000,-1.8679
47862,1388000,-2.3107
47931,1390000,-1.6467
48000,1392000,-2.1373
48069,1394000,-2.0706
48138,1396000,-1.7018
48207,1398000,-2.2271
48276,1400000,-2.418
48345,1402000,-1.4995
48414,1404000,-2.2923
48483,1406000,-1.6894
48552,1408000,-2.2043
48621,1410000,-1.9712
48690,1412000,-2.1849
48759,1414000,-2.0582
48828,1416000,-2.1111
48897,1418000,-2.2199
48966,1420000,-2.3391
49035,1422000,-1.8009
49104,1424000,-2.447
49173,1426000,-2.2975
49242,1428000,-2.2762
49311,1430000,-1.8122
49380,1432000,-2.631
49449,1434000,-2.1484
49518,1436000,-1.646
49587,1438000,-2.2215
49655,1440000,-1.9785
49724,1442000,-1.6049
49793,1444000,-2.0011
49862,1446000,-2.5859
49931,1448000,-1.8519
50000,1450000,-2.102
50069,1452000,-2.0303
50138,1454000,-2.0367
50207,1456000,-2.3557
50276,1458000,-2.2803
50345,1460000,-2.1172
50414,1462000,-1.9075
50483,1464000,-2.0075
50552,1466000,-1.9328
50621,1468000,-2.1861
50690,1470000,-1.6065
50759,1472000,-2.0714
50828,1474000,-1.5349
50897,1476000,-1.8477
50966,1478000,-2.0719
51035,1480000,-1.804
51104,1482000,-2.0163
51173,1484000,-1.8574
51242,1486000,-2.3152
51311,1488000,-3.0067
51380,1490000,-1.8318
51449,1492000,-1.9565
51518,1494000,-1.9376
51587,1496000,-1.8066
51655,1498000,-1.7667
51724,1500000,-1.7582
51793,1502000,-1.1266
51862,1504000,-1.5532
51931,1506000,-1.3938
52000,1508000,-1.2786
52069,1510000,-1.0709
52138,1512000,-1.4341
52207,1514000,-1.4275
52276,1516000,-1.1159
52345,1518000,-1.2263
52414,1520000,-1.4202
52483,1522000,-1.4354
52552,1524000,-1.2643
52621,1526000,-1.8002
52690,1528000,-1.4197
52759,1530000,-1.454
52828,1532000,-1.1812
52897,1534000,-1.1996
52966,1536000,-1.0828
53035,1538000,-1.1142
53104,1540000,-0.8768
53173,1542000,-1.0622
53242,1544000,-1.2323
53311,1546000,-1.6781
53380,1548000,-1.4325
53449,1550000,-1.249
53518,1552000,-1.0148
53587,1554000,-1.3032
53655,1556000,-1.3785
53724,1558000,-0.8241
53793,1560000,-1.8537
53862,1562000,-1.0784
53931,1564000,-1.7828
54000,1566000,-1.1505
54069,1568000,-1.451
54138,1570000,-1.0291
54207,1572000,-1.2102
54276,1574000,-0.7047
54345,1576000,-1.2993
54414,1578000,-1.6329
54483,1580000,-1.6374
54552,1582000,-1.3926
54621,1584000,-1.3976
54690,1586000,-1.4773
54759,1588000,-1.5045
54828,1590000,-0.7648
54897,1592000,-0.8374
54966,1594000,-1.2431
55035,1596000,-1.1794
55104,1598000,-0.8206
55173,1600000,-1.0879
55242,1602000,-1.2917
55311,1604000,-1.2834
55380,1606000,-1.4081
55449,1608000,-1.2137
55518,1610000,-1.1409
55587,1612000,-1.6133
55655,1614000,-1.6745
55724,1616000,-1.3788
55793,1618000,-0.5595
55862,1620000,-1.6048
55931,1622000,-1.5018
56000,1624000,-1.4403
56069,1626000,-0.8463
56138,1628000,-1.148
56207,1630000,-1.5489
56276,1632000,-0.7895
56345,1634000,-1.3196
56414,1636000,-1.1035
56483,1638000,-1.4195
56552,1640000,-1.1655
56621,1642000,-1.2186
56690,1644000,-1.1826
56759,1646000,-1.7811
56828,1648000,-1.2757
56897,1650000,-1.236
56966,1652000,-1.2796
57035,1654000,-1.0382
57104,1656000,-1.2367
57173,1658000,-0.6415
57242,1660000,-1.0136
57311,1662000,-1.2376
57380,1664000,-1.1477
57449,1666000,-1.4635
57518,1668000,-1.8844
57587,1670000,-0.9037
57655,1672000,-1.6204
57724,1674000,-1.2369
57793,1676000,-1.1246
57862,1678000,-1.1783
57931,1680000,-1.3258
58000,1682000,-1.2536
58069,1684000,-1.3377
58138,1686000,-1.3043
58207,1688000,-1.3884
58276,1690000,-1.8217
58345,1692000,-1.3025
58414,1694000,-1.534
58483,1696000,-1.1164
58552,1698000,-1.7405
58621,1700000,-1.3509
58690,1702000,-1.397
58759,1704000,-1.1421
58828,1706000,-1.307
58897,1708000,-1.3189
58966,1710000,-0.6867
59035,1712000,-1.5502
59104,1714000,-1.5553
59173,1716000,-0.8493
59242,1718000,-1.7641
59311,1720000,-1.4802
59380,1722000,-1.5371
59449,1724000,-1.6352
59518,1726000,-1.165
59587,1728000,-0.9721
59655,1730000,-1.6662
59724,1732000,-1.8056
59793,1734000,-1.2365
59862,1736000,-1.1702
59931,1738000,-1.1192
60000,1740000,-1.0938
60069,1742000,-1.8834
60138,1744000,-1.3475
60207,1746000,-1.6204
60276,1748000,-1.0967
60345,1750000,-1.2312
60414,1752000,-0.9493
60483,1754000,-1.539
60552,1756000,-1.3978
60621,1758000,-1.2529
60690,1760000,-1.2482
60759,1762000,-1.0532
60828,1764000,-1.9334
60897,1766000,-1.211
60966,1768000,-1.4647
61035,1770000,-1.1338
61104,1772000,-1.417
61173,1774000,-1.4955
61242,1776000,-1.2069
61311,1778000,-1.1736
61380,1780000,-1.0724
61449,1782000,-1.3477
61518,1784000,-1.3451
61587,1786000,-1.4773
61655,1788000,-1.2661
61724,1790000,-1.7053
61793,1792000,-1.2213
61862,1794000,-1.743
61931,1796000,-1.2531
62000,1798000,-0.9683
62069,1800000,-1.0048
62138,1802000,-1.2884
62207,1804000,-1.6872
62276,1806000,-1.1588
62345,1808000,-1.07
62414,1810000,-1.1586
62483,1812000,-1.1249
62552,1814000,-1.4133
62621,1816000,-0.6883
62690,1818000,-1.5524
62759,1820000,-1.188
62828,1822000,-0.8769
62897,1824000,-1.3412
62966,1826000,-0.8531
63035,1828000,-0.8885
63104,1830000,-1.6145
63173,1832000,-1.2207
63242,1834000,-1.2698
63311,1836000,-1.4388
63380,1838000,-0.8921
63449,1840000,-1.3232
63518,1842000,-1.314
63587,1844000,-1.5057
63655,1846000,-1.8311
63724,1848000,-1.2553
63793,1850000,-1.8952
63862,1852000,-1.3909
63931,1854000,-1.2133
64000,1856000,-1.6656
64069,1858000,-0.8106
64138,1860000,-1.4053
64207,1862000,-1.7418
64276,1864000,-0.93
64345,1866000,-1.1648
64414,1868000,-0.7621
64483,1870000,-1.0071
64552,1872000,-1.0801
64621,1874000,-1.4786
64690,1876000,-1.4697
64759,1878000,-1.5689
64828,1880000,-1.8261
64897,1882000,-1.1339
64966,1884000,-1.024
65035,1886000,-1.3813
65104,1888000,-1.1157
65173,1890000,-1.0245
65242,1892000,-1.6908
65311,1894000,-1.6104
65380,1896000,-1.3646
65449,1898000,-0.7433
65518,1900000,-1.0211
65587,1902000,-1.3924
65655,1904000,-1.9951
65724,1906000,-0.9844
65793,1908000,-1.2826
65862,1910000,-1.2176
65931,1912000,-1.3349
66000,1914000,-0.832
66069,1916000,-1.4524
66138,1918000,-1.2003
66207,1920000,-1.2883
66276,1922000,-1.4836
66345,1924000,-1.4557
66414,1926000,-1.2084
66483,1928000,-0.772
66552,1930000,-0.9258
66621,1932000,-1.5405
66690,1934000,-0.9604
66759,1936000,-1.408
66828,1938000,-0.8781
66897,1940000,-1.3965
66966,1942000,-1.5152
67035,1944000,-1.3998
67104,1946000,-1.2405
67173,1948000,-1.0126
67242,1950000,-1.2558
67311,1952000,-0.7232
67380,1954000,-1.6915
67449,1956000,-1.2043
67518,1958000,-1.1247
67587,1960000,-1.5919
67655,1962000,-1.4836
67724,1964000,-1.7019
67793,1966000,-1.4383
67862,1968000,-1.6985
67931,1970000,-0.9733
68000,1972000,-1.7239
68069,1974000,-1.5451
68138,1976000,-1.3096
68207,1978000,-1.0481
68276,1980000,-1.5548
68345,1982000,-1.517
68414,1984000,-1.2017
68483,1986000,-1.0366
68552,1988000,-0.9933
68621,1990000,-1.2893
68690,1992000,-0.5275
68759,1994000,-1.14
68828,1996000,-1.1356
68897,1998000,-1.4422
68966,2000000,-1.2782
69035,2002000,-0.6081
69104,2004000,-1.0084
69173,2006000,-1.1048
69242,2008000,-0.9954
69311,2010000,-1.0176
69380,2012000,-0.8043
69449,2014000,-0.9356
69518,2016000,-1.0859
69587,2018000,-0.9992
69655,2020000,-1.0412
69724,2022000,-0.4683
69793,2024000,-0.6514
69862,2026000,-0.5549
69931,2028000,-1.1349
70000,2030000,-1.3343
70069,2032000,-1.2819
70138,2034000,-0.7892
70207,2036000,-0.4844
70276,2038000,-0.86
70345,2040000,-0.8981
70414,2042000,-1.038
70483,2044000,-0.5976
70552,2046000,-1.0969
70621,2048000,-1.3515
70690,2050000,-1.0066
70759,2052000,-0.96
70828,2054000,-0.8371
70897,2056000,-0.2458
70966,2058000,-0.6116
71035,2060000,-0.9902
71104,2062000,-0.8556
71173,2064000,-0.8032
71242,2066000,-0.7135
71311,2068000,-0.7082
71380,2070000,-0.0837
71449,2072000,-0.509
71518,2074000,-0.7743
71587,2076000,-0.9506
71655,2078000,-0.9796
71724,2080000,-1.315
71793,2082000,-1.1308
71862,2084000,-0.5393
71931,2086000,-0.8247
72000,2088000,-1.0623
72069,2090000,-0.7689
72138,2092000,-0.8464
72207,2094000,-0.2891
72276,2096000,-0.7715
72345,2098000,-1.0293
72414,2100000,-0.8657
72483,2102000,-0.9619
72552,2104000,-1.0453
72621,2106000,-1.2731
72690,2108000,-1.1174
72759,2110000,-0.7351
72828,2112000,-1.3342
72897,2114000,-0.7715
72966,2116000,-0.9403
73035,2118000,-0.9202
73104,2120000,-0.6568
73173,2122000,-1.224
73242,2124000,-0.7836
73311,2126000,-0.6996
73380,2128000,-0.7231
73449,2130000,-0.8281
73518,2132000,-0.5773
73587,2134000,-0.6175
73655,2136000,-1.1214
73724,2138000,-0.6662
73793,2140000,-0.9054
73862,2142000,-0.8197
73931,2144000,-0.8527
74000,2146000,-0.6431
74069,2148000,-1.2467
74138,2150000,-0.648
74207,2152000,-1.2414
74276,2154000,-1.1651
74345,2156000,-0.635
74414,2158000,-0.8739
74483,2160000,-0.7901
74552,2162000,-0.9293
74621,2164000,-0.6545
74690,2166000,-0.6167
74759,2168000,-0.728
74828,2170000,-0.6514
74897,2172000,-0.9398
74966,2174000,-1.1159
75035,2176000,-0.6754
75104,2178000,-0.5041
75173,2180000,-0.826
75242,2182000,-0.5052
75311,2184000,-1.0405
75380,2186000,-0.93
75449,2188000,-0.6754
75518,2190000,-1.0156
75587,2192000,-0.7744
75655,2194000,-0.6736
75724,2196000,-0.803
75793,2198000,-0.8782
75862,2200000,-1.1112
75931,2202000,-0.4951
76000,2204000,-0.8869
76069,2206000,-0.7299
76138,2208000,-0.4242
76207,2210000,-1.0083
76276,2212000,-0.5717
76345,2214000,-0.883
76414,2216000,-1.2672
76483,2218000,-1.2389
76552,2220000,-0.7474
76621,2222000,-0.736
76690,2224000,-0.6707
76759,2226000,-0.7128
76828,2228000,-0.9228
76897,2230000,-1.0393
76966,2232000,-0.6455
77035,2234000,-0.8989
77104,2236000,-0.6819
77173,2238000,-0.3738
77242,2240000,-0.7352
77311,2242000,-0.8126
77380,2244000,-0.7601
77449,2246000,-0.9027
